2	-76.06540	0.00875	-76.43318	0.00076
3	-76.06453	0.00153	-76.43878	0.00025
4	-76.06040	0.00543	-76.44097	0.00050
5	-76.06189	0.00625	-76.44164	0.00040
6	-76.05603	0.00000	-76.44238	0.00000
