194
-1.66787004	3.38688302
-1.66466403	3.26359105
-1.66463602	3.26216602
-1.66062498	3.22353792
-1.68001103	3.44910908
-1.66863298	3.27248001
-1.68460596	3.48919797
-1.68223298	3.48253012
-1.67138195	3.27603793
-1.66699505	3.25693393
-1.68067896	3.4656539
-1.66588295	3.26464701
-1.68043494	3.44907594
-1.67983794	3.45505095
-1.66672695	3.26610994
-1.665465	3.25290394
-1.67055297	3.25976992
-1.68951905	3.58036304
-1.68958199	3.58119011
-1.68955398	3.57993698
-1.67042899	3.25441098
-1.68963099	3.58082604
-1.67077196	3.26134396
-1.67026806	3.25339508
-1.66987705	3.27164602
-1.68756199	3.55770993
-1.68578506	3.54433203
-1.67030704	3.24566603
-1.67040598	3.25008011
-1.68838096	3.571733
-1.68610799	3.54576612
-1.66867101	3.25610709
-1.669649	3.30430388
-1.67316401	3.28101993
-1.67575204	3.43278694
-1.69031703	3.53510404
-1.68190706	3.457968
-1.69039297	3.52804208
-1.667081	3.27725911
-1.668962	3.27423811
-1.68472803	3.5785501
-1.684618	3.57093501
-1.68357503	3.58112192
-1.68568695	3.59158111
-1.686885	3.59068203
-1.669186	3.2747221
-1.67093599	3.2684381
-1.67026305	3.27442002
-1.67017698	3.25837207
-1.67058098	3.26876211
-1.68825495	3.53357792
-1.68650806	3.51346993
-1.68695402	3.48753309
-1.670964	3.27595496
-1.66946101	3.29563189
-1.67285097	3.31307006
-1.68024302	3.39478898
-1.67438304	3.3733561
-1.69353902	3.56910992
-1.67500699	3.30962491
-1.68199003	3.44435191
-1.67218602	3.30662894
-1.67295599	3.37725401
-1.66555703	3.24965191
-1.68796802	3.55634689
-1.67737401	3.3828721
-1.69995904	3.58923507
-1.66926503	3.32999301
-1.67384601	3.26498604
-1.68611503	3.54161906
-1.68684304	3.45841908
-1.68671703	3.48305607
-1.67513704	3.29791498
-1.66769004	3.31601405
-1.66746294	3.27712011
-1.67301798	3.36137795
-1.67533898	3.3865869
-1.69103801	3.59311008
-1.69231904	3.602072
-1.67019999	3.29963493
-1.69172502	3.55275607
-1.70183301	3.6250329
-1.68718004	3.53291512
-1.68829298	3.53422999
-1.67126095	3.27111006
-1.68295395	3.39832807
-1.67475402	3.30003095
-1.67458701	3.36848593
-1.67173302	3.27370596
-1.66631401	3.25739288
-1.67488098	3.30168295
-1.67625403	3.46381307
-1.67632401	3.38563895
-1.68717802	3.58778811
-1.69015098	3.58037806
-1.66711903	3.25960803
-1.69007099	3.609694
-1.68032801	3.43002796
-1.67145097	3.28625011
-1.66602695	3.23624706
-1.70168996	3.63084006
-1.68374002	3.51680899
-1.68599296	3.5104239
-1.68827498	3.44560003
-1.67602503	3.30238199
-1.69547606	3.56956601
-1.66752005	3.24098206
-1.67749906	3.41739297
-1.66996205	3.26335502
-1.68433404	3.49381709
-1.68931901	3.60723996
-1.67248797	3.2739079
-1.66663802	3.25366807
-1.68495703	3.49475408
-1.685467	3.49163198
-1.69148898	3.51964211
-1.66998005	3.29160094
-1.69137001	3.61982989
-1.67021501	3.27503705
-1.69234395	3.63798094
-1.67549598	3.28119111
-1.68593705	3.54743505
-1.67378604	3.28208995
-1.68507695	3.44025993
-1.67318797	3.28580999
-1.68643701	3.53491998
-1.69206703	3.60496807
-1.67039096	3.28705192
-1.68999696	3.60770202
-1.68555403	3.54508591
-1.68949199	3.60367894
-1.68421602	3.42213297
-1.69439006	3.61300898
-1.68818104	3.54440188
-1.687271	3.53708696
-1.67342603	3.27747107
-1.68757796	3.5699439
-1.67096698	3.28351307
-1.68541002	3.53355193
-1.69073606	3.60529804
-1.67137599	3.26104498
-1.66968799	3.29644704
-1.69315195	3.59816289
-1.67532802	3.31151891
-1.68878996	3.53947902
-1.68821895	3.54511905
-1.68691695	3.45166898
-1.67069304	3.27227592
-1.693964	3.53661489
-1.68893301	3.44155312
-1.67857695	3.37923598
-1.68620098	3.52568102
-1.67044306	3.26898193
-1.67051601	3.27072906
-1.68378103	3.59128094
-1.67230701	3.28340006
-1.67144203	3.28030992
-1.684268	3.59079099
-1.68599296	3.56648588
-1.68205404	3.56644201
-1.68394303	3.60222912
-1.68447804	3.55805206
-1.67713404	3.54489803
-1.678967	3.55393696
-1.67777002	3.54499507
-1.66671503	3.24603391
-1.68765104	3.60023689
-1.66741705	3.24203491
-1.68838596	3.59710193
-1.68101096	3.5887239
-1.66990697	3.25090408
-1.67196	3.2749691
-1.66923296	3.26793599
-1.68466997	3.60176992
-1.68611896	3.61996007
-1.669559	3.26725793
-1.68560398	3.61332202
-1.66853499	3.26814508
-1.683676	3.59322405
-1.66954696	3.27868509
-1.68391204	3.60248709
-1.68348598	3.59567189
-1.66929495	3.27299905
-1.670856	3.27777004
-1.69261599	3.52986002
-1.68992901	3.56640506
-1.66838706	3.26458597
-1.68035698	3.41287303
-1.68966496	3.59963298
-1.67517495	3.40233397
-1.67181504	3.29275799
-1.68231404	3.42757893
-1.69083405	3.53412604
-1.68013	3.39502192
