-1.68610799	0.747310996	3.54576612	-2.05114293	2.6231339	0.849831998
-1.66867101	0.649729013	3.25610709	-1.95664895	2.40638995	0.881219029
-1.669649	0.673886001	3.30430388	-1.95653296	2.44318104	0.867726028
-1.67316401	0.656781018	3.28101993	-1.96745896	2.42502594	0.883832991
-1.67575204	0.717420995	3.43278694	-1.99794602	2.54063892	0.857261002
-1.69031703	0.731263995	3.53510404	-2.072577	2.61170602	0.850239992
-1.68190706	0.712237	3.457968	-2.033494	2.55601311	0.854408979
-1.69039297	0.751717985	3.52804208	-2.02460599	2.61377192	0.857711017
-1.667081	0.654568017	3.27725911	-1.96812296	2.42642403	0.881622016
-1.668962	0.642407	3.27423811	-1.98942304	2.42066193	0.882788002
-1.68472803	0.760640025	3.5785501	-2.05727005	2.64839506	0.844781995
-1.684618	0.754773974	3.57093501	-2.06138706	2.64144111	0.845511973
-1.68357503	0.766001999	3.58112192	-2.04911709	2.65261507	0.843877971
-1.68568695	0.76779002	3.59158111	-2.0560019	2.66001606	0.845777988
-1.686885	0.768617988	3.59068203	-2.05344605	2.66015291	0.848664999
-1.669186	0.669166028	3.2747221	-1.936391	2.42541003	0.880526006
-1.67093599	0.660543025	3.2684381	-1.94735205	2.41703391	0.882121027
-1.67026305	0.665739	3.27442002	-1.94294095	2.42396903	0.88163799
-1.67017698	0.651786029	3.25837207	-1.95479906	2.40753388	0.881869972
-1.67058098	0.659794986	3.26876211	-1.94917202	2.417027	0.882266998
-1.68825495	0.742998004	3.53357792	-2.04758191	2.61128998	0.854695022
-1.68650806	0.734843016	3.51346993	-2.04378295	2.59481812	0.850520015
-1.68695402	0.719026029	3.48753309	-2.04948211	2.58129907	0.858030975
-1.670964	0.662398994	3.27595496	-1.95115697	2.423913	0.882505
-1.66946101	0.65170902	3.29563189	-1.99221504	2.44062805	0.88391
-1.67285097	0.665234983	3.31307006	-1.98259997	2.4541049	0.885336995
-1.68024302	0.692137003	3.39478898	-2.01051593	2.50592399	0.861624002
-1.67438304	0.689557016	3.3733561	-1.99424195	2.49372196	0.86314702
-1.69353902	0.744126022	3.56910992	-2.08085799	2.63595104	0.845897019
-1.67500699	0.667427003	3.30962491	-1.97477102	2.44028902	0.866539001
-1.68199003	0.718263984	3.44435191	-2.00782394	2.54876494	0.860181987
-1.67218602	0.658980012	3.30662894	-1.98866904	2.44896007	0.884184003
-1.67295599	0.690910995	3.37725401	-1.99543202	2.4972229	0.861365974
-1.66555703	0.62995702	3.24965191	-1.98973799	2.40048194	0.879767001
-1.68796802	0.748625994	3.55634689	-2.05909395	2.63513708	0.853555024
-1.67737401	0.701613009	3.3828721	-1.97964597	2.49884009	0.858057022
-1.69995904	0.746922016	3.58923507	-2.09539008	2.65071893	0.851146996
-1.66926503	0.690945983	3.32999301	-1.948102	2.46416092	0.862504005
-1.67384601	0.641463995	3.26498604	-1.98205805	2.41138291	0.883921027
-1.68611503	0.732828975	3.54161906	-2.07595992	2.6193161	0.848444998
-1.68684304	0.72241199	3.45841908	-2.0135951	2.55352402	0.858393013
-1.68671703	0.716023982	3.48305607	-2.05100799	2.57365704	0.854954004
-1.67513704	0.667997003	3.29791498	-1.96192098	2.44174099	0.884581983
-1.66769004	0.676236987	3.31601405	-1.96353996	2.4517169	0.862891018
-1.66746294	0.649079978	3.27712011	-1.97896004	2.42551494	0.88202101
-1.67301798	0.686523974	3.36137795	-1.98832905	2.482198	0.858635008
-1.67533898	0.700528979	3.3865869	-1.98552895	2.50365496	0.861306012
-1.69103801	0.764927983	3.59311008	-2.06325507	2.6602931	0.84682399
-1.69231904	0.753161013	3.602072	-2.09575009	2.66502309	0.846882999
-1.67019999	0.655887008	3.29963493	-1.98786104	2.44432592	0.882709026
-1.69172502	0.759117007	3.55275607	-2.03452206	2.6280179	0.857192993
-1.70183301	0.763011992	3.6250329	-2.09900904	2.67926311	0.845600009
-1.68718004	0.741433024	3.53291512	-2.05004811	2.61633897	0.857010007
-1.68829298	0.749249995	3.53422999	-2.03572893	2.61352992	0.852077007
-1.67126095	0.66434598	3.27111006	-1.94241905	2.4198401	0.881919026
-1.68295395	0.701856971	3.39832807	-1.99461401	2.50694609	0.861813009
-1.67475402	0.654635012	3.30003095	-1.99076104	2.4418931	0.885399997
-1.67458701	0.671150982	3.36848593	-2.02618408	2.48502803	0.859182
-1.67173302	0.65397799	3.27370596	-1.96574998	2.42172003	0.882752001
-1.66631401	0.64330399	3.25739288	-1.97078502	2.40967202	0.880195975
-1.67488098	0.670706987	3.30168295	-1.96027005	2.44468808	0.88497299
-1.67625403	0.727487028	3.46381307	-2.00883794	2.56682611	0.858117998
-1.67632401	0.701343	3.38563895	-1.98295403	2.50481105	0.861400008
-1.68717802	0.751021981	3.58778811	-2.0857439	2.65560508	0.843056023
-1.69015098	0.760164022	3.58037806	-2.06005001	2.648947	0.848912001
-1.66711903	0.637413979	3.25960803	-1.98477995	2.40926003	0.88044399
-1.69007099	0.77512598	3.609694	-2.059443	2.6760931	0.849528015
-1.68032801	0.697704971	3.43002796	-2.03461695	2.5309751	0.854192972
-1.67145097	0.666561007	3.28625011	-1.95312798	2.43246102	0.883226991
-1.66602695	0.636300981	3.23624706	-1.96364498	2.3902781	0.87955302
-1.70168996	0.771230996	3.63084006	-2.088377	2.68432307	0.843309999
-1.68374002	0.738210976	3.51680899	-2.04038596	2.60441804	0.854798973
-1.68599296	0.737603009	3.5104239	-2.03521705	2.59584498	0.855279028
-1.68827498	0.724075973	3.44560003	-1.99744797	2.5453651	0.865918994
-1.67602503	0.660845995	3.30238199	-1.98068905	2.44423199	0.885339975
-1.69547606	0.767744005	3.56956601	-2.03407788	2.64085102	0.859341025
-1.66752005	0.644038975	3.24098206	-1.95290399	2.39378095	0.880069017
-1.67749906	0.710473001	3.41739297	-1.99644697	2.53160501	0.862655997
-1.66996205	0.652284026	3.26335502	-1.95878696	2.41389108	0.881079972
-1.68433404	0.734598994	3.49381709	-2.02462006	2.58631992	0.855852008
-1.68931901	0.764414012	3.60723996	-2.07841206	2.66708803	0.843520999
-1.67248797	0.66643697	3.2739079	-1.94103396	2.42002797	0.883575022
-1.66663802	0.648630977	3.25366807	-1.95640695	2.40565109	0.880551994
-1.68495703	0.731531978	3.49475408	-2.03168893	2.584867	0.854897976
-1.685467	0.752373993	3.49163198	-1.986884	2.58319211	0.858424008
-1.69148898	0.763590991	3.51964211	-1.99246001	2.60388088	0.859781027
-1.66998005	0.672325015	3.29160094	-1.94695103	2.43993092	0.882288992
-1.69137001	0.784776986	3.61982989	-2.05027604	2.67940211	0.843959987
-1.67021501	0.643952012	3.27503705	-1.98713303	2.42217112	0.881564021
-1.69234395	0.767776012	3.63798094	-2.10242891	2.69304895	0.840285003
-1.67549598	0.660529017	3.28119111	-1.96013296	2.42512894	0.884790003
-1.68593705	0.750454009	3.54743505	-2.04652691	2.62736893	0.853052974
-1.67378604	0.641193986	3.28208995	-1.99970198	2.42410493	0.885330975
-1.68507695	0.734269023	3.44025993	-1.97172105	2.54378104	0.859384
-1.67318797	0.65833497	3.28580999	-1.96914005	2.43053389	0.884257972
-1.68643701	0.751788974	3.53491998	-2.03134203	2.616009	0.851979971
-1.69206703	0.750010014	3.60496807	-2.10494709	2.66480303	0.845502019
-1.67039096	0.665968001	3.28705192	-1.95511496	2.43437195	0.882709026
-1.68999696	0.777046978	3.60770202	-2.05360889	2.670362	0.843828976
-1.68555403	0.768413007	3.54508591	-2.00826001	2.62476397	0.853492975
-1.68949199	0.763992012	3.60367894	-2.07569408	2.66725206	0.844990015
-1.68421602	0.720457971	3.42213297	-1.98121703	2.52752709	0.860005975
-1.69439006	0.754133999	3.61300898	-2.1047411	2.67276311	0.848289013
-1.68818104	0.752494991	3.54440188	-2.03941202	2.62180805	0.851821005
-1.687271	0.759576023	3.53708696	-2.01793504	2.61666107	0.853426993
-1.67342603	0.636452973	3.27747107	-2.00456595	2.4202919	0.885321975
-1.68757796	0.752318978	3.5699439	-2.0653069	2.63725305	0.842639983
-1.67096698	0.659588993	3.28351307	-1.96433496	2.43018603	0.88292098
-1.68541002	0.739668012	3.53355193	-2.05421495	2.61466503	0.852495015
-1.69073606	0.760086	3.60529804	-2.08512712	2.66729093	0.845291018
-1.67137599	0.652764022	3.26104498	-1.95551801	2.40897298	0.882489026
-1.66968799	0.651355028	3.29644704	-1.99373806	2.44125295	0.88271302
-1.69315195	0.749126017	3.59816289	-2.09991193	2.65744495	0.839505017
-1.67532802	0.66681999	3.31151891	-1.97787905	2.45352197	0.886069
-1.68878996	0.72180301	3.53947902	-2.09587407	2.6129601	0.848864973
-1.68821895	0.73763603	3.54511905	-2.06984711	2.62325501	0.852370977
-1.68691695	0.725059986	3.45166898	-2.00154805	2.55211496	0.861117005
-1.67069304	0.638886988	3.27227592	-1.99450195	2.41701102	0.882852972
-1.693964	0.748057008	3.53661489	-2.04049993	2.61296296	0.860773981
-1.68893301	0.717351973	3.44155312	-2.00684905	2.54092908	0.863483012
-1.67857695	0.691996992	3.37923598	-1.99524295	2.4932301	0.858703971
-1.68620098	0.745271027	3.52568102	-2.03513789	2.60660195	0.848609984
-1.67044306	0.661154985	3.26898193	-1.94667196	2.41866899	0.881599009
-1.67051601	0.662666976	3.27072906	-1.94539404	2.419276	0.881937981
-1.68378103	0.769825995	3.59128094	-2.05162907	2.66110706	0.844511986
-1.67230701	0.669438004	3.28340006	-1.94452405	2.42962694	0.883204997
-1.67144203	0.667953014	3.28030992	-1.94440401	2.42869306	0.882183015
-1.684268	0.767328978	3.59079099	-2.05613303	2.65976691	0.844775975
-1.68599296	0.750235021	3.56648588	-2.06601596	2.63587594	0.847627997
-1.68205404	0.75612098	3.56644201	-2.05420089	2.6387589	0.843352973
-1.68394303	0.775327027	3.60222912	-2.05157399	2.67129493	0.844384015
-1.68447804	0.745092988	3.55805206	-2.06786609	2.62921691	0.846777022
-1.67713404	0.743853986	3.54489803	-2.05718899	2.62355804	0.840588987
-1.678967	0.74843502	3.55393696	-2.05706596	2.62959599	0.840575993
-1.67777002	0.742218018	3.54499507	-2.06055999	2.62273002	0.841126025
-1.66671503	0.648543	3.24603391	-1.94894803	2.39934492	0.879023015
-1.68765104	0.770524979	3.60023689	-2.05918694	2.66725492	0.848926008
-1.66741705	0.643941998	3.24203491	-1.95415103	2.39472294	0.879567027
-1.68838596	0.767516017	3.59710193	-2.06206989	2.66340089	0.849538028
-1.68101096	0.767859995	3.5887239	-2.05300307	2.66118002	0.841839015
-1.66990697	0.647449017	3.25090408	-1.95600605	2.40089202	0.881511986
-1.67196	0.662342012	3.2749691	-1.95028603	2.4224	0.882758021
-1.66923296	0.662051976	3.26793599	-1.94383097	2.41792798	0.880840003
-1.68466997	0.774462998	3.60176992	-2.05284405	2.66955209	0.845113993
-1.68611896	0.783892989	3.61996007	-2.05217409	2.68561792	0.845790029
-1.669559	0.660655975	3.26725793	-1.94594502	2.41680002	0.88112402
-1.68560398	0.780008018	3.61332202	-2.0533061	2.67980504	0.845534027
-1.66853499	0.662127972	3.26814508	-1.94388902	2.41849303	0.880452991
-1.683676	0.770349979	3.59322405	-2.05252409	2.66230989	0.844515979
-1.66954696	0.668205976	3.27868509	-1.94227302	2.42768788	0.881115019
-1.68391204	0.774999022	3.60248709	-2.05248904	2.67112303	0.844413996
-1.68348598	0.770583987	3.59567189	-2.05450392	2.66497111	0.844125986
-1.66929495	0.666630983	3.27299905	-1.93973696	2.42262697	0.880888999
-1.670856	0.666940987	3.27777004	-1.94388795	2.42550707	0.882086992
-1.69261599	0.726996005	3.52986002	-2.07586694	2.610816	0.857726991
-1.68992901	0.746414006	3.56640506	-2.07357693	2.63770294	0.847519994
-1.66838706	0.641919017	3.26458597	-1.98074806	2.41255498	0.881882012
-1.68035698	0.688199997	3.41287303	-2.03647208	2.51766992	0.858747005
-1.68966496	0.740961015	3.59963298	-2.11771107	2.65863895	0.835874975
-1.67517495	0.70096302	3.40233397	-2.00040698	2.52128291	0.865733027
-1.67181504	0.644926012	3.29275799	-2.00290608	2.43563795	0.883738995
-1.68231404	0.712862015	3.42757893	-2.0018549	2.5309751	0.857972026
-1.69083405	0.746425986	3.53412604	-2.04127407	2.61402106	0.85522902
-1.68013	0.70847702	3.39502192	-1.97806704	2.50896597	0.860503018
