194
-1.66787004	-1.96865594
-1.66466403	-2.00731611
-1.66463602	-2.0079391
-1.66062498	-1.895962
-1.68001103	-2.03655505
-1.66863298	-1.970366
-1.68460596	-2.02948904
-1.68223298	-2.03125596
-1.67138195	-1.95778
-1.66699505	-1.96289003
-1.68067896	-2.02046609
-1.66588295	-1.95286405
-1.68043494	-2.03059793
-1.67983794	-2.02251911
-1.66672695	-1.95625806
-1.665465	-1.96143401
-1.67055297	-1.95785701
-1.68951905	-2.04901791
-1.68958199	-2.04981995
-1.68955398	-2.05036998
-1.67042899	-1.96093702
-1.68963099	-2.04981208
-1.67077196	-1.95822704
-1.67026806	-1.96086895
-1.66987705	-1.95370901
-1.68756199	-2.053828
-1.68578506	-2.05142689
-1.67030704	-1.96525598
-1.67040598	-1.96352994
-1.68838096	-2.05128098
-1.68610799	-2.05114293
-1.66867101	-1.95664895
-1.669649	-1.95653296
-1.67316401	-1.96745896
-1.67575204	-1.99794602
-1.69031703	-2.072577
-1.68190706	-2.033494
-1.69039297	-2.02460599
-1.667081	-1.96812296
-1.668962	-1.98942304
-1.68472803	-2.05727005
-1.684618	-2.06138706
-1.68357503	-2.04911709
-1.68568695	-2.0560019
-1.686885	-2.05344605
-1.669186	-1.936391
-1.67093599	-1.94735205
-1.67026305	-1.94294095
-1.67017698	-1.95479906
-1.67058098	-1.94917202
-1.68825495	-2.04758191
-1.68650806	-2.04378295
-1.68695402	-2.04948211
-1.670964	-1.95115697
-1.66946101	-1.99221504
-1.67285097	-1.98259997
-1.68024302	-2.01051593
-1.67438304	-1.99424195
-1.69353902	-2.08085799
-1.67500699	-1.97477102
-1.68199003	-2.00782394
-1.67218602	-1.98866904
-1.67295599	-1.99543202
-1.66555703	-1.98973799
-1.68796802	-2.05909395
-1.67737401	-1.97964597
-1.69995904	-2.09539008
-1.66926503	-1.948102
-1.67384601	-1.98205805
-1.68611503	-2.07595992
-1.68684304	-2.0135951
-1.68671703	-2.05100799
-1.67513704	-1.96192098
-1.66769004	-1.96353996
-1.66746294	-1.97896004
-1.67301798	-1.98832905
-1.67533898	-1.98552895
-1.69103801	-2.06325507
-1.69231904	-2.09575009
-1.67019999	-1.98786104
-1.69172502	-2.03452206
-1.70183301	-2.09900904
-1.68718004	-2.05004811
-1.68829298	-2.03572893
-1.67126095	-1.94241905
-1.68295395	-1.99461401
-1.67475402	-1.99076104
-1.67458701	-2.02618408
-1.67173302	-1.96574998
-1.66631401	-1.97078502
-1.67488098	-1.96027005
-1.67625403	-2.00883794
-1.67632401	-1.98295403
-1.68717802	-2.0857439
-1.69015098	-2.06005001
-1.66711903	-1.98477995
-1.69007099	-2.059443
-1.68032801	-2.03461695
-1.67145097	-1.95312798
-1.66602695	-1.96364498
-1.70168996	-2.088377
-1.68374002	-2.04038596
-1.68599296	-2.03521705
-1.68827498	-1.99744797
-1.67602503	-1.98068905
-1.69547606	-2.03407788
-1.66752005	-1.95290399
-1.67749906	-1.99644697
-1.66996205	-1.95878696
-1.68433404	-2.02462006
-1.68931901	-2.07841206
-1.67248797	-1.94103396
-1.66663802	-1.95640695
-1.68495703	-2.03168893
-1.685467	-1.986884
-1.69148898	-1.99246001
-1.66998005	-1.94695103
-1.69137001	-2.05027604
-1.67021501	-1.98713303
-1.69234395	-2.10242891
-1.67549598	-1.96013296
-1.68593705	-2.04652691
-1.67378604	-1.99970198
-1.68507695	-1.97172105
-1.67318797	-1.96914005
-1.68643701	-2.03134203
-1.69206703	-2.10494709
-1.67039096	-1.95511496
-1.68999696	-2.05360889
-1.68555403	-2.00826001
-1.68949199	-2.07569408
-1.68421602	-1.98121703
-1.69439006	-2.1047411
-1.68818104	-2.03941202
-1.687271	-2.01793504
-1.67342603	-2.00456595
-1.68757796	-2.0653069
-1.67096698	-1.96433496
-1.68541002	-2.05421495
-1.69073606	-2.08512712
-1.67137599	-1.95551801
-1.66968799	-1.99373806
-1.69315195	-2.09991193
-1.67532802	-1.97787905
-1.68878996	-2.09587407
-1.68821895	-2.06984711
-1.68691695	-2.00154805
-1.67069304	-1.99450195
-1.693964	-2.04049993
-1.68893301	-2.00684905
-1.67857695	-1.99524295
-1.68620098	-2.03513789
-1.67044306	-1.94667196
-1.67051601	-1.94539404
-1.68378103	-2.05162907
-1.67230701	-1.94452405
-1.67144203	-1.94440401
-1.684268	-2.05613303
-1.68599296	-2.06601596
-1.68205404	-2.05420089
-1.68394303	-2.05157399
-1.68447804	-2.06786609
-1.67713404	-2.05718899
-1.678967	-2.05706596
-1.67777002	-2.06055999
-1.66671503	-1.94894803
-1.68765104	-2.05918694
-1.66741705	-1.95415103
-1.68838596	-2.06206989
-1.68101096	-2.05300307
-1.66990697	-1.95600605
-1.67196	-1.95028603
-1.66923296	-1.94383097
-1.68466997	-2.05284405
-1.68611896	-2.05217409
-1.669559	-1.94594502
-1.68560398	-2.0533061
-1.66853499	-1.94388902
-1.683676	-2.05252409
-1.66954696	-1.94227302
-1.68391204	-2.05248904
-1.68348598	-2.05450392
-1.66929495	-1.93973696
-1.670856	-1.94388795
-1.69261599	-2.07586694
-1.68992901	-2.07357693
-1.66838706	-1.98074806
-1.68035698	-2.03647208
-1.68966496	-2.11771107
-1.67517495	-2.00040698
-1.67181504	-2.00290608
-1.68231404	-2.0018549
-1.69083405	-2.04127407
-1.68013	-1.97806704
