-2.18311906	1.73144305	6.07670498	-2.61382008	4.43433714	1.10403001
-2.23991704	1.77512002	6.29214716	-2.74190688	4.57585716	1.16047204
-2.2257061	1.74253905	6.17391109	-2.688833	4.4882102	1.14133799
-2.10577893	1.65583503	5.78497887	-2.47330999	4.25011301	1.03853798
-2.27828908	1.83837903	6.45637417	-2.77961493	4.69018316	1.19605696
-2.3657279	1.925282	6.74202681	-2.89146209	4.8582201	1.28388298
-2.14264798	1.67846704	5.92602921	-2.5690949	4.33556223	1.07353103
-2.33555698	1.89921904	6.61663389	-2.81819606	4.78180695	1.25487304
-2.39738011	1.97264302	6.86384296	-2.91855788	4.93595982	1.30509996
-2.21539497	1.72320497	6.16634083	-2.71993089	4.48050499	1.12885296
-2.24129605	1.765674	6.2485919	-2.71724391	4.54137707	1.15443099
-2.36096597	1.93542194	6.74025917	-2.86941504	4.85650921	1.28200996
-2.14774299	1.68526399	5.96297407	-2.5924449	4.36552191	1.07508302
-2.16881108	1.75394297	6.05283117	-2.54494596	4.43552303	1.10822999
-2.29076004	1.82733798	6.43465424	-2.77997804	4.66319799	1.19991398
-2.27926993	1.79745996	6.38653612	-2.79161692	4.62504482	1.19376099
-2.42265201	1.97151399	6.95072794	-3.00769997	4.97801304	1.33100903
-2.36260796	1.93355298	6.75893116	-2.89182591	4.87973595	1.27731895
-2.08591604	1.62760699	5.7141571	-2.45894289	4.20556784	1.02864003
-2.15982389	1.71915305	6.00052691	-2.562222	4.39292717	1.09627795
-2.27480412	1.835549	6.42572594	-2.75462794	4.66905117	1.19299197
-2.227355	1.75264394	6.20915604	-2.7038691	4.51706409	1.13887703
-2.1275661	1.65773594	5.85958815	-2.54411602	4.29283524	1.05739701
-2.28574395	1.82413495	6.43362379	-2.7853539	4.6637001	1.19268095
-2.36798406	1.96456099	6.81417799	-2.88505602	4.91662502	1.28735495
-2.10996699	1.67512202	5.82772017	-2.47747588	4.28291893	1.04296005
-2.24851203	1.80280697	6.33750391	-2.73188996	4.61009216	1.16620302
-2.39791608	1.96548295	6.85110092	-2.92013597	4.92249584	1.30793095
-2.3785851	1.92895198	6.76596498	-2.90806007	4.86963081	1.28843904
-2.06568003	1.62176704	5.62691116	-2.38337588	4.15032911	1.00544298
-2.42900801	2.00085497	6.96352482	-2.96181393	4.99052286	1.32934594
-2.20743203	1.73860204	6.16276884	-2.68556499	4.48957682	1.13608599
-2.17722607	1.73638904	6.06795502	-2.59517694	4.43182611	1.100263
-2.23304105	1.755602	6.24419498	-2.73299003	4.53538322	1.14282
-2.16238689	1.69429898	6.00522184	-2.61662412	4.38702917	1.08781898
-2.267313	1.78154695	6.32294416	-2.75985098	4.58318615	1.17742097
-2.34848905	1.90143096	6.67455006	-2.87168908	4.81801987	1.26734495
-2.31987906	1.88317299	6.61223078	-2.84588599	4.78692818	1.24799097
-2.34002995	1.92618704	6.66451883	-2.81214404	4.82010221	1.25975704
-2.15756202	1.69395804	5.97094584	-2.58303094	4.36381912	1.08171594
-2.20176506	1.73672497	6.13668013	-2.66322899	4.47115517	1.12905097
-2.36656594	1.90106404	6.68649578	-2.88436794	4.81285477	1.27874005
-2.14475489	1.68567598	5.93436813	-2.56301498	4.34096622	1.07149196
-2.2651	1.75799096	6.30557585	-2.78959298	4.56178713	1.17442405
-2.25110507	1.76722097	6.25995302	-2.72551107	4.5448699	1.16421103
-2.36861491	1.91753995	6.71327877	-2.8781991	4.83323622	1.28419602
-2.355124	1.92029095	6.68005896	-2.83947706	4.82146788	1.26743996
-2.14162397	1.68364799	5.93279791	-2.56550193	4.34362411	1.06621897
-2.32170796	1.88255703	6.59310293	-2.8279891	4.77049589	1.24760497
-2.06493211	1.60195601	5.59560299	-2.39169097	4.12024021	1.00374401
-2.33779311	1.90434802	6.65282011	-2.84412408	4.80937386	1.25977302
-2.18214202	1.72623003	6.08037281	-2.627913	4.43865013	1.10459995
-2.17672706	1.72381794	6.05934811	-2.61171103	4.42334604	1.10042202
-2.23349309	1.734779	6.20670605	-2.737149	4.4993248	1.14386106
-2.34306407	1.91932499	6.67086983	-2.83221889	4.82129812	1.26175797
-2.42224789	1.98364305	6.9099369	-2.94265103	4.95101595	1.32227504
-2.32266498	1.90648603	6.64393997	-2.8309679	4.81161404	1.25109005
-2.26802611	1.81911004	6.36828804	-2.73006701	4.62606287	1.17842901
-2.20701289	1.77264595	6.20253992	-2.65724707	4.52613115	1.13502705
-2.14628601	1.689677	5.92414284	-2.54478788	4.33128214	1.069314
-2.24011111	1.75085795	6.23416996	-2.73245406	4.52373505	1.14718103
-2.11943412	1.650967	5.83033705	-2.52840209	4.2718401	1.04658496
-2.19920993	1.74137199	6.13922787	-2.65648389	4.47212887	1.12072098
-2.38601708	1.95481896	6.79249907	-2.8828609	4.89179802	1.29120803
-2.26621199	1.81414998	6.38154793	-2.75324798	4.63402414	1.16850901
-2.2108829	1.758026	6.19091415	-2.67486191	4.50751305	1.13061297
-2.31513596	1.90765095	6.58888292	-2.77358007	4.78076982	1.23733497
-2.10765696	1.66347599	5.76601696	-2.43906403	4.23037195	1.03677797
-2.36557293	1.93015099	6.68770885	-2.82740593	4.81905985	1.27382302
-2.390486	1.96859205	6.77786493	-2.84068108	4.87319422	1.296453
-2.32258391	1.90410101	6.60022116	-2.79202008	4.78189898	1.24397194
-2.24683309	1.80021405	6.30469799	-2.70426989	4.5889039	1.153772
-2.25356603	1.76344097	6.30231094	-2.77542901	4.56656313	1.15980005
-2.19351506	1.74566996	6.13799	-2.64665103	4.47704601	1.11184597
-2.13554001	1.70863199	5.90190697	-2.48464298	4.32662201	1.058061
-2.37399507	1.96065104	6.72714806	-2.80584598	4.84918785	1.28117597
-2.37103009	1.93347394	6.71889687	-2.85194993	4.83997488	1.27923799
-2.17539406	1.72073603	6.04426622	-2.60279489	4.41090918	1.09933698
-2.36961293	1.92687595	6.72484112	-2.87108994	4.84838581	1.27811503
-2.13737202	1.64221394	5.86299276	-2.57856393	4.28380919	1.06382501
-2.14119911	1.68748403	5.91413689	-2.53916788	4.32897282	1.06648302
-2.33893394	1.89236796	6.60967112	-2.82493496	4.77075386	1.25864398
-2.32857704	1.89700496	6.595994	-2.80198503	4.77455378	1.24767601
-2.34218597	1.91179395	6.63788795	-2.81429911	4.79566193	1.25966799
-2.26369309	1.78879297	6.33760405	-2.76001811	4.5984211	1.16939795
-2.11775398	1.66193402	5.79469919	-2.47083211	4.24739218	1.04498804
-2.36807704	1.904369	6.69806194	-2.8893249	4.82347584	1.27724802
-2.18143511	1.71446502	6.07183313	-2.64290309	4.42789698	1.10220098
-2.3863399	1.95416296	6.7655468	-2.85722208	4.86524105	1.29327703
-2.23437095	1.74773097	6.24442101	-2.74895811	4.5337019	1.14347005
-2.13899493	1.64362395	5.86560917	-2.57836199	4.28669596	1.06599903
-2.13909793	1.66546094	5.88959408	-2.558671	4.30675316	1.06471705
-2.17659497	1.73667002	6.06941509	-2.59607506	4.43381882	1.099365
-2.33488107	1.89024901	6.60645294	-2.82595611	4.77594805	1.25385296
-2.37145305	1.91804397	6.70806885	-2.8719821	4.82847023	1.28072798
-2.25024509	1.75587904	6.27270794	-2.7609489	4.54870892	1.16256106
-2.20664406	1.76870799	6.17285395	-2.63543701	4.49991417	1.12503397
-2.14816809	1.66122103	5.93094492	-2.6085031	4.33424997	1.07493305
-2.35632205	1.90068805	6.697083	-2.89570689	4.83038902	1.27196705
-2.32206297	1.91561401	6.59259796	-2.76136994	4.77899504	1.24044096
-2.21784091	1.72846401	6.16683578	-2.70990896	4.48155308	1.12878001
-2.26010394	1.76870406	6.30823088	-2.77082205	4.57246304	1.17064297
-2.29092097	1.80637801	6.40391111	-2.79115391	4.63197708	1.19219697
-2.13103008	1.67899704	5.8874712	-2.52947593	4.31348324	1.06331599
-2.42263007	1.96006894	6.88974524	-2.96960711	4.93054914	1.32478595
-2.05856395	1.58901703	5.58383989	-2.40580511	4.11179018	0.999827981
-2.37522888	1.94952798	6.78074884	-2.88169289	4.88489723	1.28860402
-2.18014407	1.72384596	6.06718779	-2.61949611	4.42545319	1.09886503
-2.33951211	1.91037703	6.61072588	-2.78997302	4.77944803	1.25400198
-2.19489694	1.72447705	6.09440804	-2.64545393	4.43802881	1.11228502
-2.1822319	1.72785902	6.07459688	-2.61888003	4.42976713	1.10026097
-2.19683909	1.72604406	6.09855509	-2.64646602	4.43988323	1.11328006
-2.17189503	1.738868	6.07094383	-2.59320807	4.43939686	1.09183896
-2.34262609	1.90221095	6.61778116	-2.81335902	4.78034115	1.25612497
-2.34186196	1.89122498	6.59720707	-2.81475592	4.76212406	1.25623298
-2.32476997	1.86467195	6.52029085	-2.79094696	4.71001911	1.24042797
-2.17231989	1.71933496	6.04534006	-2.60666895	4.41465187	1.09262395
-2.33851194	1.89050102	6.58072615	-2.7997241	4.75269604	1.25362003
-2.32567	1.89941895	6.57085705	-2.7720201	4.75728607	1.24023402
-2.1567781	1.70501101	5.99532604	-2.58530307	4.38395977	1.08028805
-2.19249797	1.70974004	6.07587099	-2.65639091	4.42084408	1.10936201
-2.15400696	1.69266498	5.96875906	-2.5834291	4.36232996	1.07862496
-2.22115302	1.73174703	6.17299986	-2.70950508	4.48004913	1.13420904
-2.33081388	1.90707099	6.59563589	-2.78149295	4.77549314	1.24575603
-2.30362701	1.85488796	6.46663713	-2.75686002	4.6852169	1.22207999
-2.22277808	1.73225498	6.17850208	-2.71399212	4.48337317	1.13584101
-2.19543409	1.71458197	6.08981419	-2.66064906	4.4305191	1.11131096
-2.30479407	1.85424399	6.46816111	-2.75967407	4.68514585	1.22350097
-2.32979989	1.87350094	6.54723501	-2.80023289	4.73035192	1.246158
-2.3554039	1.90811801	6.65321207	-2.83697605	4.79869318	1.267856
-2.35679603	1.92575705	6.68001413	-2.82850003	4.82264423	1.26849604
-2.18248606	1.73254704	6.08302307	-2.61792898	4.43882179	1.10115898
-2.18678904	1.74251795	6.10526085	-2.62022495	4.45455122	1.10430396
-2.18299508	1.72971404	6.08013105	-2.62070298	4.43531418	1.10164297
-2.33132696	1.86803603	6.53456211	-2.79849005	4.71782684	1.24720502
-2.18690395	1.73013401	6.09126186	-2.63099408	4.44083977	1.10479903
-2.18648696	1.72407997	6.08323288	-2.6350739	4.43370199	1.10454798
-2.18722391	1.74374795	6.10908318	-2.62158704	4.45747995	1.10470998
-2.33046007	1.86730897	6.53034782	-2.79573107	4.71495724	1.24665499
-2.33295393	1.89769602	6.57477808	-2.77938509	4.75450802	1.24723196
-2.33404708	1.87852705	6.55461884	-2.79756594	4.7335248	1.24905598
-2.33340001	1.87193298	6.54256678	-2.79870009	4.72312117	1.24829495
-2.33351707	1.89876103	6.57786894	-2.78034711	4.75655317	1.24781096
-2.12886095	1.66989899	5.89104319	-2.55124497	4.31971693	1.05761099
-2.2629869	1.79714799	6.33528996	-2.74099493	4.59743214	1.17740297
-2.23926592	1.76963198	6.29221916	-2.75295591	4.57379103	1.15253794
-2.06010389	1.59574902	5.61691189	-2.42541409	4.13889885	1.00054502
-2.25516295	1.76859105	6.27271414	-2.735533	4.548388	1.16882801
-2.23833799	1.74130201	6.217278	-2.73467493	4.51369619	1.14597297
-2.36825299	1.94340003	6.75652599	-2.8697269	4.86669016	1.28398597
-2.27433705	1.80541694	6.40040684	-2.78957295	4.64352512	1.18930197
-2.14226007	1.70473802	5.92105389	-2.51157689	4.34104013	1.07496703
-2.2699821	1.76549101	6.3171792	-2.7861979	4.57313299	1.17542803
-2.37969303	1.93448806	6.79614019	-2.92716408	4.89298916	1.29354298
-2.43274593	1.95743501	6.92243481	-3.00756598	4.94871998	1.33470094
