1	-19.37372993	-1.734024269
2	-25.1196282	-3.320769462
3	-28.08580188	-2.52780384
4	-29.21887235	-2.487556222
5	-22.75850885	-2.716965248
6	-8.066581525	-2.447517037
7	0	-0.60832183
8	-34.948236	-1.699238119
9	-24.82295875	-2.493936321
10	-33.64489968	-0.723841954
11	-2.39317205	0
12	-10.89940517	-2.574108886
13	-17.09365848	-2.552610472
14	-31.52053608	-2.446410706
15	-11.44831708	-2.783284544
16	-13.38620023	-3.329052059
