1	-76.09004764	-76.43010674	0.00000000	0.00000000
2	-76.06559107	-76.43322743	0.015769426	0.001764835
3	-76.06684125	-76.43881382	0.017019609	0.007351231
4	-76.06039552	-76.44096924	0.010573879	0.009506651
5	-76.06325681	-76.44169933	0.013435169	0.010236734
6 -76.06563220  -76.44250120  0.007536661 0.000464871
