1	-0.011780722	0.002195758	1.020815722	0.038777081
4	-0.017052048	0.002865728	1.091504571	0.038112812
5	-0.014727143	0.004613233	1.049921714	0.067433487
8	-0.02089074	0.002911873	1.12154734	0.030796486
9	-0.023963929	0.002249491	1.139496143	0.016884845
10	-0.024878	0.005283856	1.12639525	0.048083488
